trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,key_resp.started,key_resp.keys,key_resp.rt,Cross.started,text_3.started,ModulatedTone.started,text_3.stopped,ModulatedTone.stopped,key_resp_3.started,text_2.started,key_resp_3.keys,key_resp_3.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,21.249317400041036,21.249317400041036,space,14.513170899939723,,,,,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,0,0,0,0,,,,,35.87967840000056,35.87967840000056,38.277551230078096,38.3992727000732,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,1,0,1,0,,,,,48.39930579997599,48.39930579997599,50.767673630069474,50.899835400050506,60.8043605000712,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,2,0,2,0,,,,,60.91174490004778,60.91174490004778,63.27151512998389,63.421483600046486,73.29212650004774,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,3,0,3,0,,,,,73.37674390000757,73.37674390000757,75.7789183300105,75.89235570002347,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,4,0,4,0,,,,,85.89892690000124,85.89892690000124,88.28213003001875,88.39783230004832,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,5,0,5,0,,,,,98.40213409997523,98.40213409997523,100.77257212999976,100.90365100000054,110.79130689997692,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,6,0,6,0,,,,,110.89344080002047,110.89344080002047,113.27456973007648,113.40676390007138,123.29604879999533,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,7,0,7,0,,,,,123.3971052999841,123.3971052999841,125.7789698300534,125.91183970007114,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,8,0,8,0,,,,,135.90224349999335,135.90224349999335,138.2685700300266,138.4209846999729,148.29498460004106,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,9,0,9,0,,,,,148.39292190002743,148.39292190002743,150.77400013004663,150.90550260001328,160.7957814000547,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,10,0,10,0,,,,,160.8937235000776,160.8937235000776,163.27709512998118,163.39449620002415,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,11,0,11,0,,,,,173.39907120005228,173.39907120005228,175.76785723007052,175.89957380003762,185.8064973000437,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,12,0,12,0,,,,,185.90384939999785,185.90384939999785,188.2720406300272,188.40626150008757,198.29242449998856,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,13,0,13,0,,,,,198.39407560008112,198.39407560008112,200.77611792999087,200.91122320003342,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,14,0,14,0,,,,,210.8802141000051,210.8802141000051,213.2796733300551,213.3806564999977,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,15,0,15,0,,,,,223.40300549997482,223.40300549997482,225.76954563000473,225.90465590008534,235.7919608000666,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,16,0,16,0,,,,,235.89391380001325,235.89391380001325,238.2733891300508,238.40950200008228,248.296030000085,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,17,0,17,0,,,,,248.3972518000519,248.3972518000519,250.7647021300276,250.8972347000381,260.7841134000337,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,18,0,18,0,,,,,260.8850000000093,260.8850000000093,263.26779243004273,263.3843758000294,273.2891432000324,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,19,0,19,0,,,,,273.40506230003666,273.40506230003666,275.7728614299907,275.9064239000436,285.7957827000646,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,20,0,20,0,,,,,285.9108911000658,285.9108911000658,288.27824102997545,288.4133713999763,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,21,0,21,0,,,,,298.4013258999912,298.4013258999912,300.7666919300449,300.9159064000705,310.8058502000058,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,22,0,22,0,,,,,310.920975200017,310.920975200017,313.27070723000213,313.4371795000043,323.29237020004075,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,23,0,23,0,,,,,323.3941608000314,323.3941608000314,325.7785004299716,325.90801280003507,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,24,0,24,0,,,,,335.88064840005245,335.88064840005245,338.2793389300699,338.39948440005537,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
0,0,0,0,,,,,,,,,,,,,,348.318638100056,348.318638100056,space,29.943029999965802,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,0,0,0,0,,,,,378.37425160000566,378.37425160000566,380.79162913005564,380.8737957000267,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,1,0,1,0,,,,,390.8956404000055,390.8956404000055,393.29721602998904,393.3963291000109,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,2,0,2,0,,,,,403.4009916000068,403.4009916000068,405.78337832997784,405.90152840001974,415.80989450006746,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,3,0,3,0,,,,,415.92254290007986,415.92254290007986,418.2891121299821,418.4221870000474,428.31417050003074,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,4,0,4,0,,,,,428.4288779000053,428.4288779000053,430.793135530001,430.94475740008056,440.81674430007115,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,5,0,5,0,,,,,440.91857900004834,440.91857900004834,443.2873900300241,443.43414630007464,453.31050380005036,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,6,0,6,0,,,,,453.40395190007985,453.40395190007985,455.78721572997745,455.9031865000725,465.81133659998886,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,7,0,7,0,,,,,465.908555699978,465.908555699978,468.29297523006096,468.4094068000559,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,8,0,8,0,,,,,478.4137693999801,478.4137693999801,480.78898103003155,480.91676599998027,490.82302230002824,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,9,0,9,0,,,,,490.9211927000433,490.9211927000433,493.28556552998486,493.4360581000801,503.324199100025,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,10,0,10,0,,,,,503.4231979000615,503.4231979000615,505.79358273003015,505.9264861000702,515.8123622999992,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,11,0,11,0,,,,,515.9322558999993,515.9322558999993,518.2944174299831,518.4441907000728,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,12,0,12,0,,,,,528.4027127000736,528.4027127000736,530.7850855300552,530.9169145000633,540.8084994000383,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,13,0,13,0,,,,,540.9294713999843,540.9294713999843,543.2896712300484,543.4402521000011,553.3108893000754,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,14,0,14,0,,,,,553.4135033000493,553.4135033000493,555.7955205300008,555.9269253000384,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,15,0,15,0,,,,,565.915654100012,565.915654100012,568.299779730069,568.416229500086,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,16,0,16,0,,,,,578.42031950003,578.42031950003,580.7863433299702,580.9229294999968,590.8250501999864,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,17,0,17,0,,,,,590.9249914999818,590.9249914999818,593.2926412300789,593.4246524000773,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,18,0,18,0,,,,,603.4138846000424,603.4138846000424,605.803636729985,605.9140900999773,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,19,0,19,0,,,,,615.9035867999773,615.9035867999773,618.2859489299939,618.4199374000309,628.3070363000734,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,20,0,20,0,,,,,628.4101299999747,628.4101299999747,630.790905230015,630.9234287000727,640.8139789000852,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,21,0,21,0,,,,,640.9283615000313,640.9283615000313,643.2948878300725,643.4319996000268,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,22,0,22,0,,,,,653.4171384000219,653.4171384000219,655.784171330079,655.9173311999766,665.8056287000654,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,23,0,23,0,,,,,665.9063121000072,665.9063121000072,668.2915496300324,668.4081207000418,678.310908799991,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,24,0,24,0,,,,,678.4111018000403,678.4111018000403,680.7937598299817,680.9102943000617,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
1,0,1,0,,,,,,,,,,,,,,690.8393939000089,690.8393939000089,space,43.45461040001828,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,0,0,0,0,,,,,734.412024200079,734.412024200079,736.8082113300101,736.9085716999834,746.8295387000544,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,1,0,1,0,,,,,746.9305128999986,746.9305128999986,749.3141908300225,749.4469417000655,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,2,0,2,0,,,,,759.4183472000295,759.4183472000295,761.8039544300758,761.9209620000329,771.8238315000199,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,3,0,3,0,,,,,771.9292363000568,771.9292363000568,774.3065021300339,774.4390341000399,784.3456016000127,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,4,0,4,0,,,,,784.4477200000547,784.4477200000547,786.8124716299702,786.9643910999876,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,5,0,5,0,,,,,796.9321811000118,796.9321811000118,799.3176193300518,799.4335626000538,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,6,0,6,0,,,,,809.4278747000499,809.4278747000499,811.8038519299938,811.9379787000362,821.8285709000193,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,7,0,7,0,,,,,821.9415196999907,821.9415196999907,824.3125668299966,824.4429022000404,834.3360560000874,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,8,0,8,0,,,,,834.4369639999932,834.4369639999932,836.8152420299942,836.9478762000799,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,9,0,9,0,,,,,846.9373522000387,846.9373522000387,849.3044498300063,849.4357564999955,859.3265096000396,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,10,0,10,0,,,,,859.4415717000375,859.4415717000375,861.8082187300664,861.9424506999785,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,11,0,11,0,,,,,871.9136985000223,871.9136985000223,874.3125109300366,874.4126171000535,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,12,0,12,0,,,,,884.4209448000183,884.4209448000183,886.8011314300005,886.9359914000379,896.8466584000271,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,13,0,13,0,,,,,896.9400573000312,896.9400573000312,899.3064681300078,899.4410554000642,909.3474526000209,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,14,0,14,0,,,,,909.4438866000855,909.4438866000855,911.8168828300317,911.9435164000606,921.8382782000117,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,15,0,15,0,,,,,921.9500076000113,921.9500076000113,924.3173959299805,924.4510000000009,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,16,0,16,0,,,,,934.4254806999816,934.4254806999816,936.8052879299852,936.936271600076,946.8267305999761,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,17,0,17,0,,,,,946.9300675999839,946.9300675999839,949.309552129975,949.4425947000273,959.331784500042,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,18,0,18,0,,,,,959.4324022000656,959.4324022000656,961.8146075300523,961.9302265000297,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,19,0,19,0,,,,,971.9375112000853,971.9375112000853,974.3025385300047,974.4530967000173,984.3243233000394,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,20,0,20,0,,,,,984.4260904000839,984.4260904000839,986.8080717299948,986.9415701000253,996.8318140000338,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,21,0,21,0,,,,,996.9297570000635,996.9297570000635,999.3182913300465,999.4296356000705,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,22,0,22,0,,,,,1009.4349284999771,1009.4349284999771,1011.8178669300745,1011.9351663000416,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,23,0,23,0,,,,,1021.9222730000038,1021.9222730000038,1024.3102768300218,1024.4226841999916,1034.3269442000892,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,24,0,24,0,,,,,1034.4293425000506,1034.4293425000506,1036.8103230300244,1036.9267006000737,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
2,0,2,0,,,,,,,,,,,,,,1046.8328757000854,1046.8328757000854,space,46.50999370007776,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,0,0,0,0,,,,,1093.45512040006,1093.45512040006,1095.856799830019,1095.9628680000314,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,1,0,1,0,,,,,1105.9606956000207,1105.9606956000207,1108.3605785300374,1108.4601585000055,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,2,0,2,0,,,,,1118.4679877000162,1118.4679877000162,1120.8499588300824,1120.9825791000621,1130.8713147999952,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,3,0,3,0,,,,,1130.9706562000792,1130.9706562000792,1133.3532201300027,1133.470636400045,1143.3752449000021,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,4,0,4,0,,,,,1143.4753785000648,1143.4753785000648,1145.8578732300434,1145.9766690999968,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,5,0,5,0,,,,,1155.9794183999766,1155.9794183999766,1158.3523795300048,1158.4805840000045,1168.3861162000103,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,6,0,6,0,,,,,1168.5096846000524,1168.5096846000524,1170.852980530041,1171.019884300069,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,7,0,7,0,,,,,1180.9737842000322,1180.9737842000322,1183.3578242300196,1183.4738727000076,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,8,0,8,0,,,,,1193.462924099993,1193.462924099993,1195.8683009300498,1195.9641784999985,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,9,0,9,0,,,,,1205.9857467000838,1205.9857467000838,1208.352014730021,1208.500934300013,1218.3717694000807,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,10,0,10,0,,,,,1218.4733684000093,1218.4733684000093,1220.8549274300808,1220.9729474000633,1230.8840033999877,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,11,0,11,0,,,,,1230.9779354999773,1230.9779354999773,1233.3600778300665,1233.4767870000796,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,12,0,12,0,,,,,1243.4681919000577,1243.4681919000577,1245.8496555299848,1245.9825811000774,1255.8889009000268,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,13,0,13,0,,,,,1256.00576119998,1256.00576119998,1258.3535311300425,1258.5044191000052,1268.376205699984,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,14,0,14,0,,,,,1268.4794756000629,1268.4794756000629,1270.8488359300304,1270.992725900025,1280.863754000049,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,15,0,15,0,,,,,1280.9639586000703,1280.9639586000703,1283.3469264300425,1283.4644162000623,1293.3867692999775,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,16,0,16,0,,,,,1293.485606900067,1293.485606900067,1295.855110130075,1295.9850633000024,1305.8735551000573,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,17,0,17,0,,,,,1305.974154900061,1305.974154900061,1308.3571613299778,1308.4733291000593,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,18,0,18,0,,,,,1318.4622502999846,1318.4622502999846,1320.846307329985,1320.9624062000075,1330.867141099996,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,19,0,19,0,,,,,1330.9756658000406,1330.9756658000406,1333.3506708300324,1333.4837510000216,1343.3715931000188,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,20,0,20,0,,,,,1343.4742081000004,1343.4742081000004,1345.8531117299922,1345.9922418000642,1355.8765062000602,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,21,0,21,0,,,,,1355.9802019000053,1355.9802019000053,1358.360318430036,1358.494204799994,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,22,0,22,0,,,,,1368.4672914000694,1368.4672914000694,1370.848371029983,1370.9811454000883,1380.869883300038,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,23,0,23,0,,,,,1380.970991200069,1380.970991200069,1383.3550900300384,1383.4707301000599,1393.3944546000566,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,24,0,24,0,,,,,1393.491509900079,1393.491509900079,1395.858838330058,1395.9932998000877,,,,,,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
3,0,3,0,,,,,,,,,,,,,,1405.8797953000758,1405.8797953000758,space,7.994042000034824,,,,,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
,,,,,,,,,,,,,,,,,,,,,1413.8934062999906,1413.8934062999906,space,11.182498899986967,Levi,001,2023-10-03_16h08.32.199,ASSR2,2022.2.5,60.41638979215107,
